anio,mes,dia,hora,minuto,programa,capitulo,pts
2013,05,12,11,00,Historia de un país,Cierre de los Ingenios tucumanos,15
2013,05,12,11,30,Hemisferio sur,Desconocidos íntimos,15
2013,05,12,12,00,Cómo hice,Los ejes de mi carreta,15
2013,05,12,12,30,El hombre de Tukma,Sueños de revolución,15
2013,05,12,13,00,Historia de las clases populares,Las palabras de Manul,19
2013,05,12,13,30,Historia de un país,Eva Perón y la cultura peronista,19
2013,05,12,14,00,Grafiteros del mundo,México,19
2013,05,12,15,00,Hemisferio sur,Desconocidos íntimos,19
2013,05,12,15,30,Proyecto G,Los elementos del cuerpo humano,19
2013,05,12,16,00,Superanimales,La vida soñada de las ratas,19
2013,05,12,17,00,Los locos de la azotea,Conductoras,19
2013,05,12,17,30,Ejército y pol ítica,Las Fuerzas Armadas y el golpe de...,19
2013,05,12,18,00,Cantoras,Paquita la del Barrio,27
2013,05,12,19,00,Filosofía aquí y ahora,Guerra del Paraguay - La causa del...,27
2013,05,12,19,30,Historia de un país,Eva Perón y la cultura peronista,27
2013,05,12,20,00,Historias debidas,Pablo Ferreyra,27
2013,05,12,21,00,"Rebelión en los Llanos. Vida,...",La vigencia del mito,31
2013,05,12,21,30,García y Los Enfermeros,Los iluminados,31
2013,05,12,22,00,El amor al cine,Vida en pareja,31
2013,05,12,23,30,Insurgentes,Peligrosos gorriones,31
2013,05,13,0,00,Grandes pensadores del siglo XX,Roland Barthes,24
2013,05,13,1,00,Grandes pensadores del siglo XX,Roland Barthes II,11
2013,05,13,1,30,La belleza de los diagramas,Copérnico y la placa del pioneer....,11
2013,05,13,2,00,García y Los Enfermeros,Los iluminados,11
2013,05,13,2,30,Historia de un país,Cierre de los Ingenios tucumanos,11
2013,05,13,3,00,Usá tu net,Scratch,11
2013,05,13,3,30,Historias debidas,Pablo Ferreyra,11
2013,05,13,4,30,La vida del agua,Parte I,11
2013,05,13,5,30,Proyecto G,Los elementos del cuerpo humano,11
2013,05,13,6,00,El hombre de Tukma,Sueños de revolución,15
2013,05,13,6,30,Cómo hice,Los ejes de mi carreta,15
2013,05,13,7,00,Fotos. Retrato de un país,Malvinas,15
2013,05,13,7,30,Usá tu net,Scratch,15
2013,05,13,8,00,Pioneros de la medicina,Anestesia,15
2013,05,13,9,00,En algún lugar de la tierra,Belice,15
2013,05,13,10,00,Alterados por Pi,La secretaria distraída,15
2013,05,13,10,30,Charlas TEDxR íodelaPlata,Miguel San Martín,15
2013,05,13,11,00,Grandes de nuestra cultura,María Fux,15
2013,05,13,11,30,Historia de las clases populares,Las palabras de Manul,15
2013,05,13,12,00,Usá tu net,Scratch,15
2013,05,13,12,30,La belleza de los diagramas,Copérnico y la placa del pioneer....,15
2013,05,13,13,00,Nacieron pueblos; ciudades del futuro,Junín,19
2013,05,13,13,30,Superanimales,La vida soñada de las ratas,19
2013,05,13,14,30,García y Los Enfermeros,Los iluminados,19
2013,05,13,15,00,Historia de un país,Cierre de los Ingenios tucumanos,19
2013,05,13,15,30,Continuará...,El macanudo humor de Liniers,19
2013,05,13,16,00,Vida salvaje,Ardilla roja euroasiática: Acróbatas...,19
2013,05,13,17,00,Grafiteros del mundo,México,19
2013,05,13,18,00,La belleza de los diagramas,Copérnico y la placa del pioneer....,27
2013,05,13,18,30,Construir futuro con trabajo decente,Igualdad de oportunidades y de acceso,27
2013,05,13,19,00,Roma al descubierto,Episodio 2,27
2013,05,13,20,00,Usá tu net,Scratch,27
2013,05,13,20,30,¿Por qué es un clásico?,Don Quijote de las Pampas,27
2013,05,13,21,00,Ejército y pol ítica,Las Fuerzas Armadas y la violencia...,31
2013,05,13,21,30,Hemisferio sur,"Puentes, brechas y conexiones",31
2013,05,13,22,00,Asamblea 1813,La previa,31
2013,05,13,22,30,"Rebelión en los Llanos. Vida,...",El héroe de Guaja,31
2013,05,13,23,00,Los exilios del cine: De Hitler a...,Capítulo 1,31
2013,05,14,0,00,Grandes pensadores del siglo XX,Nicolás Casullo,21
2013,05,14,1,30,La belleza de los libros,Biblias antiguas,7
2013,05,14,2,00,Roma al descubierto,Episodio 2,7
2013,05,14,3,00,Vocaciones,Bromatología,7
2013,05,14,3,30,Pioneros de la medicina,Anestesia,7
2013,05,14,4,30,En algún lugar de la tierra,Belice,7
2013,05,14,5,30,Alterados por Pi,La secretaria distraída,7
2013,05,14,6,00,Charlas TEDxR íodelaPlata,Miguel San Martín,11
2013,05,14,6,30,Grandes de nuestra cultura,María Fux,11
2013,05,14,7,00,Historia de las clases populares,Las palabras de Manul,11
2013,05,14,7,30,Vocaciones,Bromatología,11
2013,05,14,8,00,Superanimales,La vida soñada de las ratas,11
2013,05,14,9,00,Historia de un país,Cierre de los Ingenios tucumanos,11
2013,05,14,9,30,García y Los Enfermeros,Los iluminados,11
2013,05,14,10,00,Continuará...,El macanudo humor de Liniers,11
2013,05,14,10,30,Nacieron pueblos; ciudades del futuro,Junín,11
2013,05,14,11,00,Grafiteros del mundo,México,11
2013,05,14,12,00,Vocaciones,Bromatología,11
2013,05,14,12,30,La belleza de los libros,Biblias antiguas,11
2013,05,14,13,00,Construir futuro con trabajo decente,Igualdad de oportunidades y de acceso,15
2013,05,14,13,30,Roma al descubierto,Episodio 2,15
2013,05,14,14,30,Hemisferio sur,"Puentes, brechas y conexiones",15
2013,05,14,15,00,"Rebelión en los Llanos. Vida,...",El héroe de Guaja,15
2013,05,14,15,30,¿Por qué es un clásico?,Don Quijote de las Pampas,15
2013,05,14,16,00,Vida salvaje,Elefantes marinos en la isla del tiburón,15
2013,05,14,17,00,Asamblea 1813,La previa,15
2013,05,14,17,30,Ejército y pol ítica,Las Fuerzas Armadas y la violencia...,15
2013,05,14,18,00,La belleza de los libros,Biblias antiguas,21
2013,05,14,18,30,Hoy bailaré,Trabajo,21
2013,05,14,19,00,El mundo después de los dinosaurios,La revancha de los mamíferos,21
2013,05,14,20,00,Vocaciones,Bromatología,21
2013,05,14,20,30,Filosofía aquí y ahora,Guerra del Paraguay - La batalla de...,21
2013,05,14,21,00,"Acá estamos, historias de nietos que...",Juan Pablo Moyano y Mariana Zaffaroni,27
2013,05,14,21,30,Los locos de la azotea,Productores,27
2013,05,14,22,00,Cantoras,Soledad Bravo,27
2013,05,14,23,00,Industria nacional,Los años noventa: el auge...,27
2013,05,14,23,30,En escena. Grupos de teatro argentino,Gambas al Ajillo,27
2013,05,15,0,00,Diálogos con Laclau,Antonio Negri,21
2013,05,15,1,00,Proyecto G,Los elementos del cuerpo humano,7
2013,05,15,1,30,La belleza de los libros,Obras maestras medievales,7
2013,05,15,2,00,Cantoras,Soledad Bravo,7
2013,05,15,3,00,Igual de diferentes,Diversidad cultural,7
2013,05,15,3,30,Superanimales,La vida soñada de las ratas,7
2013,05,15,4,30,Historia de un país,Cierre de los Ingenios tucumanos,7
2013,05,15,5,00,García y Los Enfermeros,Los iluminados,7
2013,05,15,5,30,Continuará...,El macanudo humor de Liniers,7
2013,05,15,6,00,Nacieron pueblos; ciudades del futuro,Junín,11
2013,05,15,6,30,Grafiteros del mundo,México,11
2013,05,15,7,30,Igual de diferentes,Diversidad cultural,11
2013,05,15,8,00,"Rebelión en los Llanos. Vida,...",El héroe de Guaja,11
2013,05,15,8,30,Hemisferio sur,"Puentes, brechas y conexiones",11
2013,05,15,9,00,Roma al descubierto,Episodio 2,11
2013,05,15,10,00,¿Por qué es un clásico?,Don Quijote de las Pampas,11
2013,05,15,10,30,Construir futuro con trabajo decente,Igualdad de oportunidades y de acceso,11
2013,05,15,11,00,Ejército y pol ítica,Las Fuerzas Armadas y la violencia...,11
2013,05,15,11,30,Asamblea 1813,La previa,11
2013,05,15,12,00,Igual de diferentes,Diversidad cultural,11
2013,05,15,12,30,La belleza de los libros,Obras maestras medievales,11
2013,05,15,13,00,En escena. Grupos de teatro argentino,Los Amados,15
2013,05,15,13,30,El mundo después de los dinosaurios,La revancha de los mamíferos,15
2013,05,15,14,30,"Acá estamos, historias de nietos que...",Juan Pablo Moyano y Mariana Zaffaroni,15
2013,05,15,15,00,Industria nacional,Los años noventa: el auge...,15
2013,05,15,15,30,Filosofía aquí y ahora,Guerra del Paraguay - La batalla de...,15
2013,05,15,16,00,Vida salvaje,Viviendo al límite: El Cañon Tara,15
2013,05,15,17,00,Hoy bailaré,Trabajo,15
2013,05,15,17,30,Los locos de la azotea,Productores,15
2013,05,15,18,00,La belleza de los libros,Obras maestras medievales,21
2013,05,15,18,30,El hombre de Tukma,Raíces,21
2013,05,15,19,00,La vida del agua,Parte II,21
2013,05,15,20,00,Igual de diferentes,Diversidad cultural,21
2013,05,15,20,30,Proyecto G,Oxígeno,21
2013,05,15,21,00,Historias debidas. Latinoamérica,Otilia Lux,27
2013,05,15,22,00,Cómo hice,Gricel,27
2013,05,15,22,30,Fotos. Retrato de un país,Cromañón,27
2013,05,15,23,00,Sexo y sensibilidad: el encanto del...,Episodio 3,27
2013,05,16,0,00,Diálogos con Laclau,Étienne Balibar,21
2013,05,16,1,00,Alterados por Pi,Mundial Brasil 2014,7
2013,05,16,1,30,La belleza de los libros,Maravillas ilustradas,7
2013,05,16,2,00,Historias debidas. Latinoamérica,Otilia Lux,7
2013,05,16,3,00,Queremos saber,Cambios que se ven,7
2013,05,16,3,30,"Rebelión en los Llanos. Vida,...",El héroe de Guaja,7
2013,05,16,4,00,Hemisferio sur,"Puentes, brechas y conexiones",7
2013,05,16,4,30,Roma al descubierto,Episodio 2,7
2013,05,16,5,30,¿Por qué es un clásico?,Don Quijote de las Pampas,7
2013,05,16,6,00,Construir futuro con trabajo decente,Igualdad de oportunidades y de acceso,11
2013,05,16,6,30,Ejército y pol ítica,Las Fuerzas Armadas y la violencia...,11
2013,05,16,7,00,Asamblea 1813,La previa,11
2013,05,16,7,30,Queremos saber,Cambios que se ven,11
2013,05,16,8,00,Hoy bailaré,Trabajo,11
2013,05,16,8,30,"Acá estamos, historias de nietos que...",Marcos Suárez Vedoya y Carlos D´Elia,11
2013,05,16,9,00,El mundo después de los dinosaurios,La revancha de los mamíferos,11
2013,05,16,10,00,Filosofía aquí y ahora,Guerra del Paraguay - La batalla de...,11
2013,05,16,10,30,En escena. Grupos de teatro argentino,Los Amados,11
2013,05,16,11,00,Industria nacional,Los años noventa: el auge...,11
2013,05,16,11,30,Los locos de la azotea,Productores,11
2013,05,16,12,00,Queremos saber,Cambios que se ven,11
2013,05,16,12,30,La belleza de los libros,Maravillas ilustradas,11
2013,05,16,13,00,El hombre de Tukma,Raíces,15
2013,05,16,13,30,La vida del agua,Parte II,15
2013,05,16,14,30,Fotos. Retrato de un país,Cromañón,15
2013,05,16,15,00,Cómo hice,Gricel,15
2013,05,16,15,30,Proyecto G,Oxígeno,15
2013,05,16,16,00,Vida salvaje,Retrato de lo salvaje: Los bosques del...,15
2013,05,16,17,00,Historias debidas. Latinoamérica,Otilia Lux,15
2013,05,16,18,00,La belleza de los libros,Maravillas ilustradas,21
2013,05,16,18,30,Charlas TEDxR íodelaPlata,María Luján Oulton,21
2013,05,16,19,00,En algún lugar de la tierra,Oeste americano,21
2013,05,16,20,00,Queremos saber,Falsas creencias,21
2013,05,16,20,30,Alterados por Pi,Mundial Brasil 2014,21
2013,05,16,21,00,Pioneros de la medicina,Descubriendo las vacunas,27
2013,05,16,22,00,La creación del Himno. Fotogramas de...,,27
2013,05,16,23,00,Encuentro en el estudio,Ciro y los Persas,27
2013,05,17,0,00,Diálogos con Laclau,Gianni Vattimo,21
2013,05,17,1,00,Continuará...,Las primeras historietas,7
2013,05,17,1,30,La belleza de los libros,Ediciones en rústica,7
2013,05,17,2,00,Grandes de nuestra cultura,María Fux,7
2013,05,17,2,30,Historia de las clases populares,Las palabras de Manul,7
2013,05,17,3,00,Obra en construcción,El jardín del arte,7
2013,05,17,3,30,Hoy bailaré,Trabajo,7
2013,05,17,4,00,"Acá estamos, historias de nietos que...",Marcos Suárez Vedoya y Carlos D´Elia,7
2013,05,17,4,30,El mundo después de los dinosaurios,La revancha de los mamíferos,7
2013,05,17,5,30,Filosofía aquí y ahora,Guerra del Paraguay - La batalla de...,7
2013,05,17,6,00,En escena. Grupos de teatro argentino,Gambas al Ajillo,11
2013,05,17,6,30,Industria nacional,Los años noventa: el auge...,11
2013,05,17,7,00,Los locos de la azotea,Productores,11
2013,05,17,7,30,Obra en construcción,El jardín del arte,11
2013,05,17,8,00,Historias debidas. Latinoamérica,Otilia Lux,11
2013,05,17,9,00,La vida del agua,Parte II,11
2013,05,17,10,00,Proyecto G,Oxígeno,11
2013,05,17,10,30,El hombre de Tukma,Raíces,11
2013,05,17,11,00,Cómo hice,Gricel,11
2013,05,17,11,30,Fotos. Retrato de un país,Cromañón,11
2013,05,17,12,00,Obra en construcción,El jardín del arte,11
2013,05,17,12,30,La belleza de los libros,Ediciones en rústica,11
2013,05,17,13,00,Charlas TEDxR íodelaPlata,María Luján Oulton,15
2013,05,17,13,30,En algún lugar de la tierra,Oeste americano,15
2013,05,17,14,30,Grandes de nuestra cultura,María Fux,15
2013,05,17,15,00,Historia de las clases populares,Las palabras de Manul,15
2013,05,17,15,30,Alterados por Pi,Mundial Brasil 2014,15
2013,05,17,16,00,Vida salvaje,Guerreros de las montañas rocosas: El...,15
2013,05,17,17,00,Pioneros de la medicina,Descubriendo las vacunas,15
2013,05,17,18,00,La belleza de los libros,Ediciones en rústica,21
2013,05,17,18,30,Nacieron pueblos; ciudades del futuro,Chacabuco,21
2013,05,17,19,00,Superanimales,Super cucaracha,21
2013,05,17,20,00,Obra en construcción,Instinto de superación,21
2013,05,17,20,30,Continuará...,Las primeras historietas,21
2013,05,17,21,00,Grafiteros del mundo,Indonesia,27
2013,05,17,22,00,García y Los Enfermeros,Cómo conseguir chicas,27
2013,05,17,22,30,Distancia cero. Historia de las...,El teléfono,27
2013,05,17,23,00,Género identidad. La diversidad en el...,Descubriendo el amor,27
2013,05,18,0,30,¿Por qué es un clásico?,<em>Yerma</em>,21
2013,05,18,1,00,Los exilios del cine: De Hitler a...,Capítulo 1,7
2013,05,18,2,00,Grafiteros del mundo,Indonesia,7
2013,05,18,3,00,Construir futuro con trabajo decente,Igualdad de oportunidades y de acceso,7
2013,05,18,3,30,Proyecto G,Oxígeno,7
2013,05,18,4,00,Hemisferio sur,"Puentes, brechas y conexiones",7
2013,05,18,4,30,La vida del agua,Parte II,7
2013,05,18,5,30,Alterados por Pi,Mundial Brasil 2014,7
2013,05,18,6,00,Filosofía aquí y ahora,Guerra del Paraguay - La batalla de...,11
2013,05,18,6,30,Asamblea 1813,La previa,11
2013,05,18,7,00,Superanimales,Super cucaracha,11
2013,05,18,8,00,Ejército y pol ítica,Las Fuerzas Armadas y la violencia...,11
2013,05,18,8,30,"Acá estamos, historias de nietos que...",Marcos Suárez Vedoya y Carlos D´Elia,11
2013,05,18,9,00,Historias debidas. Latinoamérica,Otilia Lux,11
2013,05,18,10,00,Filosofía aquí y ahora,Guerra del Paraguay - La batalla de...,11
2013,05,18,10,30,Construir futuro con trabajo decente,Igualdad de oportunidades y de acceso,11
2013,05,18,11,00,En algún lugar de la tierra,Oeste americano,11
2013,05,18,12,00,Continuará...,Las primeras historietas,11
2013,05,18,12,30,Charlas TEDxR íodelaPlata,María Luján Oulton,11
2013,05,18,13,00,Fotos. Retrato de un país,Cromañón,15
2013,05,18,13,30,Hoy bailaré,Trabajo,15
2013,05,18,14,00,¿Por qué es un clásico?,<em>Yerma</em>,15
2013,05,18,14,30,Nacieron pueblos; ciudades del futuro,Chacabuco,15
2013,05,18,15,00,Roma al descubierto,Episodio 2,15
2013,05,18,16,00,Usá tu net,Scratch,15
2013,05,18,16,30,Vocaciones,Bromatología,15
2013,05,18,17,30,Queremos saber,Falsas creencias,15
2013,05,18,18,00,Obra en construcción,Instinto de superación,21
2013,05,18,18,30,Industria nacional,Los años noventa: el auge...,21
2013,05,18,19,00,Pioneros de la medicina,Descubriendo las vacunas,21
2013,05,18,20,00,Somos memoria,Rigoberta Menchú,21
2013,05,18,20,30,Fotos. Retrato de un país,Plaza de Mayo,21
2013,05,18,21,00,Cómo hice,Gricel,27
2013,05,18,21,30,Asamblea 1813,La previa,27
2013,05,18,22,00,Encuentro en el estudio,Los auténticos decadentes,27
2013,05,18,23,00,Grandes de nuestra cultura,María Fux,27
2013,05,18,23,30,Fotos. Retrato de un país,Cromañón,27
2013,05,19,0,00,Nuestro cine,Octubre,24
2013,05,19,1,30,Proyecto G,Oxígeno,11
2013,05,19,2,00,Sexo y sensibilidad: el encanto del...,Episodio 3,11
2013,05,19,3,00,García y Los Enfermeros,Cómo conseguir chicas,11
2013,05,19,3,30,El hombre de Tukma,Raíces,11
2013,05,19,4,00,Filosofía aquí y ahora,Guerra del Paraguay - La batalla de...,11
2013,05,19,4,30,Continuará...,Las primeras historietas,11
2013,05,19,5,00,Pioneros de la medicina,Descubriendo las vacunas,11
2013,05,19,6,00,Fotos. Retrato de un país,Cromañón,15
2013,05,19,6,30,Construir futuro con trabajo decente,Igualdad de oportunidades y de acceso,15
2013,05,19,7,00,Cantoras,Soledad Bravo,15
2013,05,19,8,00,El mundo después de los dinosaurios,La revancha de los mamíferos,15
2013,05,19,9,00,Alterados por Pi,Mundial Brasil 2014,15
2013,05,19,9,30,¿Por qué es un clásico?,<em>Yerma</em>,15
2013,05,19,10,00,La vida del agua,Parte II,15
2013,05,19,11,00,Distancia cero. Historia de las...,El teléfono,15
2013,05,19,11,30,Hemisferio sur,"Puentes, brechas y conexiones",15
2013,05,19,12,00,Cómo hice,Gricel,15
2013,05,19,12,30,El hombre de Tukma,Raíces,15
2013,05,19,13,00,Historia de las clases populares,Las palabras de Manul,19
2013,05,19,13,30,En escena. Grupos de teatro argentino,Los Amados,19
2013,05,19,14,00,Grafiteros del mundo,Indonesia,19
2013,05,19,15,00,Hemisferio sur,"Puentes, brechas y conexiones",19
2013,05,19,15,30,Proyecto G,Oxígeno,19
2013,05,19,16,00,Superanimales,Super cucaracha,19
2013,05,19,17,00,Los locos de la azotea,Productores,19
2013,05,19,17,30,Ejército y pol ítica,Las Fuerzas Armadas y la violencia...,19
2013,05,19,18,00,Cantoras,Soledad Bravo,27
2013,05,19,19,00,Filosofía aquí y ahora,Guerra del Paraguay - La batalla de...,27
2013,05,19,19,30,"Acá estamos, historias de nietos que...",Juan Pablo Moyano y Mariana Zaffaroni,27
2013,05,19,20,00,Historias debidas. Latinoamérica,Otilia Lux,27
2013,05,19,21,00,"Rebelión en los Llanos. Vida,...",El héroe de Guaja,31
2013,05,19,21,30,García y Los Enfermeros,Cómo conseguir chicas,31
2013,05,19,22,00,El amor al cine,Hierro 3,31
2013,05,19,23,30,Continuará...,Las primeras historietas,31
2013,05,20,0,00,Diálogos con Laclau,Horacio González,24
2013,05,20,1,00,¿Por qué es un clásico?,<em>Yerma</em>,11
2013,05,20,1,30,La belleza de los mapas,Mapas medievales,11
2013,05,20,2,00,García y Los Enfermeros,Cómo conseguir chicas,11
2013,05,20,2,30,Distancia cero. Historia de las...,El teléfono,11
2013,05,20,3,00,Usá tu net,Audacity,11
2013,05,20,3,30,Historias debidas. Latinoamérica,Otilia Lux,11
2013,05,20,4,30,La vida del agua,Parte II,11
2013,05,20,5,30,Proyecto G,Oxígeno,11
2013,05,20,6,00,El hombre de Tukma,Raíces,15
2013,05,20,6,30,Cómo hice,Gricel,15
2013,05,20,7,00,Fotos. Retrato de un país,Cromañón,15
2013,05,20,7,30,Usá tu net,Audacity,15
