programa,2013,2014,2015,2016,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12
nuevo-mundo-salvaje,0,138,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,0,78,86,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
francia-es-libre-la-guerra-en-colores,63,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pequenos-universos,1303,2130,990,1197,0,0,0,0,0,295,333,310,343,22,0,0,0,0,0,236,371,388,383,406,22,0,0,324,449,481,0,0,0,0,0,0,0,0,60,0,0,314,7,0,0,0,0,440,398,38,0,0
arabia-salvaje,0,0,521,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345,176,0,0,0,34,52,0,0,0,0,0,0,0,0,0
los-dinosaurios-de-hoy,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
descifrando-el-codigo-genetico,0,207,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,88,0,0,0,0,0,0,0,0
san-martin-el-combate-de-san-lorenzo,0,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0
el-reino-de-los-suenos-y-la-locura,0,0,317,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317,0,0,0,0,0,348,0,0,0,0,0,0,0
el-vientre-nuestro-segundo-cerebro,0,0,145,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,84,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0
alterados-por-pi,1779,1855,2390,2906,0,0,0,0,384,413,342,312,206,122,0,0,0,0,0,0,285,322,324,311,215,357,41,0,0,0,0,0,368,389,401,298,296,305,156,177,7,27,183,222,400,332,406,472,381,450,26,0
corte-rancho,87,180,54,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,108,36,0,0,0,36,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
el-desembarco-de-normandia,0,0,104,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0
historia-de-la-vida,912,0,297,0,0,0,0,0,0,0,0,219,273,368,52,0,0,0,0,0,0,0,0,0,0,0,0,0,282,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
continuara,1518,1286,0,116,0,0,0,0,407,349,341,347,48,26,0,0,0,0,0,0,211,307,346,348,53,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0,0
oficios-cuchilleria-artesanal,0,613,344,564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,311,29,0,0,0,0,0,0,40,139,0,0,99,66,0,0,0,135,45,0,99,66,0,99,120,0,0,0
la-gran-imagen,0,89,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,84,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
agora-2-0,254,63,0,0,0,0,0,0,0,0,0,0,0,0,0,254,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
escritores-en-primera-persona,59,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
historias-debidas,459,630,893,72,0,0,0,0,130,0,0,15,0,29,0,285,74,0,0,21,21,0,0,19,27,147,133,188,53,185,91,15,386,21,0,19,0,81,0,42,0,27,0,0,0,0,0,0,0,45,0,0
detras-de-todo-encuentro,0,0,679,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,489,104,0,21,27,0,0,0,0,0,0,0,0
el-secreto-de-los-huesos,0,0,0,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,44,0,0,0,0,0,0,0,0
el-codigo-miguel-angel,0,230,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,33,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vida-salvaje,903,1779,2107,0,0,0,0,0,237,0,316,173,0,0,0,177,645,276,273,169,64,0,0,0,0,0,135,217,331,52,0,0,552,310,0,0,0,552,310,0,0,0,0,0,0,0,0,0,0,0,0,0
el-dia-que-comenzo-la-noche,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0
primer-plano-fotografos-trabajando,0,65,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bravo-por-bravo,0,0,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
los-trabajos-y-los-dias,0,0,887,742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,403,426,27,0,0,0,0,0,0,408,334,0,0,0,0,0
magritte-noche-y-dia,0,137,0,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,90,0,0,69,0,0,0,0,0
cr-onicas-de-archivo,88,1212,15,0,0,0,0,0,47,41,0,0,0,0,0,0,0,0,0,0,21,38,0,269,758,126,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
junio-40-francia-en-caos,0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
argentina-tambien-es-afro,0,0,457,1318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,0,0,267,18,0,0,0,0,272,0,0,392,354,0,0,0,240,60,0
especial-rebeli-on-en-los-llanos-vida,134,122,15,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
cine-entre-l-ineas,0,0,489,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,239,73,42,0,0,0,0,0,0,187,229,7,0,0
el-adn-nuestros-antepasados-y-nosotros,0,0,88,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0
rene-favaloro-trazos-de-una-vida,31,48,54,60,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,27,0,0,0,0,0,0,0,60,0,0,0,0,0
las-aventuras-de-la-familia-chimpance,0,541,328,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,86,52,127,0,0,0,112,0,52,0,112,0,0,0,0,112,0,52,52,0,0,104,0,0,0,0,0,0,0,0,0,0,0
un-tanque-en-la-luna,0,209,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,30,73,0,0,0,0,0,0,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mujeres,0,240,555,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,27,108,0,0,0,0,0,0,0,0,156,239,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,52,0
especial-elecciones-legislativas-para,63,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
religion-para-principiantes,0,0,1430,2749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,171,251,352,359,36,0,96,208,165,172,418,809,188,0,0,144,528,117,0
historia-en-movimiento,0,217,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,122,129,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bariloche-en-historia,0,0,106,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,26,0,0,0,0,0,0,0,0,0,0,166,0,0,0,0,0,0,0,0,0,0
namibia-un-reino-desertico,0,0,0,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,0,0,0
buscando-a-gabo,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
la-foto-de-la-nina-del-napalm,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100-anos-de-hollywood,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
elefante-a-la-vista,15,26,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vinicius-en-la-fusa,0,222,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,79,0,0,0,69,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
historias-con-maupassant,0,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
en-busca-de-los-elementos,194,462,0,0,0,0,0,0,101,0,0,67,26,0,0,0,0,0,308,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
me-voy-para-venir,0,584,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,237,173,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
precision-la-medida-de-todas-las-cosas,827,48,0,0,0,0,0,0,0,0,0,0,0,0,404,423,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
j-r-r-tolkien-disenador-de-mundos,0,0,88,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,69,0,0,0,0,0,0,0,0,0,0
territorio-animal,1080,278,0,0,0,0,0,0,0,0,0,263,362,414,41,0,256,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
la-vida-oculta-de-las-obras-de-arte,0,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,370,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rio-arriba,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,45,0,0
los-cazadores-de-las-sombras,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
humano-demasiado-humano,445,170,0,0,0,0,0,0,0,0,0,0,0,220,210,15,0,0,0,163,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
charlas-tedxr-iodelaplata,607,813,475,0,0,0,0,0,255,326,26,0,0,0,0,0,123,160,37,0,211,210,7,65,0,0,0,0,217,232,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
angelelli-la-palabra-viva,31,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
africa-salvaje,297,0,0,0,0,0,0,0,45,64,0,0,158,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
planeta-gorri-on,0,158,68,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,52,26,26,53,0,15,0,0,0,0,0,0,0,0,0,0,0,7,26,0,26,0,26,0,52,0,0
los-normandos,512,780,375,912,0,0,0,0,0,0,195,0,0,0,0,317,90,0,298,342,50,0,0,0,0,0,0,0,313,11,0,0,0,0,0,0,0,0,0,51,319,355,0,0,0,0,0,0,0,189,49,0
filosofia-aqui-y-ahora,3174,3341,3389,257,0,0,0,0,488,466,432,357,441,270,292,428,100,0,151,42,319,452,369,390,399,317,391,411,450,210,34,0,374,409,399,416,359,420,311,7,0,27,181,49,0,0,0,0,0,0,0,0
las-matematicas-y-el-origen-de-la,643,428,0,0,0,0,0,0,0,0,0,0,0,0,245,398,152,0,0,0,0,0,0,0,0,254,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
camino-a-la-guerra,0,66,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0
donar-sangre-salva-vidas,21,42,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pueblos-originarios,0,766,73,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,259,300,73,0,0,0,0,0,0,0,0,0,0,0,0,188,0,0,0,0,0,0,0,0,0,0
lorca-muerte-de-un-poeta,0,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
especial-musical-zamba,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
especial-malvinas-resolucion-2065,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0
albert-camus-una-lucha-contra-lo,0,0,0,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,0,0,0,0,0,0,0,0,0,0
el-etnografo,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0
espiritu-newbery,0,0,0,412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370,42,0,0
